Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3025A,2020.03,12765.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2020.06,12844.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2020.09,12849.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2020.12,13207.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2021.03,13746.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2021.06,13514.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2021.09,13395.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2021.12,13702.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2022.03,13400.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2022.06,13033.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3025A,2022.09,12701.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whakatane District,Actual,nan,nan
BDCQ.SEE3026A,2011.06,2569.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2011.09,2491.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2011.12,2639.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2012.03,2621.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2012.06,2533.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2012.09,2522.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2012.12,2511.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2013.03,2391.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2013.06,2271.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2013.09,2320.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2013.12,2343.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2014.03,2332.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2014.06,2430.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2014.09,2308.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2014.12,2230.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2015.03,2233.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2015.06,2281.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2015.09,2231.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2015.12,2325.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2016.03,2256.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2016.06,2292.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2016.09,2313.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2016.12,2337.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2017.03,2328.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2017.06,2346.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2017.09,2295.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2017.12,2331.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2018.03,2232.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2018.06,2428.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2018.09,2421.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2018.12,2414.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2019.03,2440.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2019.06,2538.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2019.09,2512.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2019.12,2577.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2020.03,2479.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2020.06,2515.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2020.09,2446.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2020.12,2385.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2021.03,2322.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2021.06,2418.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2021.09,2573.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2021.12,2317.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2022.03,2328.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2022.06,2224.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3026A,2022.09,2171.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kawerau District,Actual,nan,nan
BDCQ.SEE3027A,2011.06,2972.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2011.09,2651.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2011.12,2495.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2012.03,2476.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2012.06,2841.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2012.09,2583.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2012.12,2556.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2013.03,2462.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2013.06,2730.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2013.09,2583.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2013.12,2577.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2014.03,2591.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2014.06,2876.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2014.09,2673.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2014.12,2739.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2015.03,2628.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2015.06,3323.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2015.09,2783.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2015.12,2857.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2016.03,2741.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2016.06,3463.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2016.09,2868.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2016.12,2987.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2017.03,2710.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2017.06,3469.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2017.09,2810.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2017.12,2926.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2018.03,2830.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2018.06,3435.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2018.09,2772.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2018.12,3015.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2019.03,2967.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2019.06,3484.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2019.09,2817.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2019.12,2896.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2020.03,2912.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2020.06,3179.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2020.09,2899.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2020.12,2930.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2021.03,3598.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2021.06,3614.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2021.09,3366.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2021.12,3392.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2022.03,3534.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2022.06,3760.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3027A,2022.09,3403.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Opotiki District,Actual,nan,nan
BDCQ.SEE3028A,2011.06,16559.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2011.09,16554.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2011.12,17130.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2012.03,17319.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2012.06,16904.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2012.09,16473.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2012.12,16846.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2013.03,17021.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2013.06,16785.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2013.09,16460.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2013.12,17354.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2014.03,17503.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2014.06,17207.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2014.09,16890.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2014.12,17539.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2015.03,17834.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2015.06,17356.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2015.09,16816.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2015.12,17591.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2016.03,17674.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2016.06,17516.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2016.09,17116.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2016.12,17757.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2017.03,18115.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2017.06,18445.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2017.09,17444.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2017.12,18220.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2018.03,18558.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2018.06,17612.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2018.09,17755.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2018.12,18709.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2019.03,19030.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2019.06,18835.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2019.09,18433.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2019.12,19272.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2020.03,19594.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2020.06,19267.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2020.09,19136.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2020.12,19958.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2021.03,20559.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2021.06,20751.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2021.09,19819.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2021.12,20941.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2022.03,20115.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2022.06,20435.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3028A,2022.09,20526.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Gisborne District,Actual,nan,nan
BDCQ.SEE3029A,2011.06,2799.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2011.09,2716.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2011.12,2767.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2012.03,2825.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2012.06,2544.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2012.09,2576.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2012.12,2740.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2013.03,2749.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2013.06,2576.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2013.09,2581.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2013.12,2827.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
